First Seen,SHA256,Domain/IP,Port,Backup DNS,File Name,Startup Name,Folder Name,Data Directory Name,Backup Startup Exe,Mutex,Build ID,Enable Client Installation/Startup,Client Persistence Module: Protect Luminosity's Client Binary,Silent Mode (Hide Luminosity Window on Client PC),Proactive Anti-Malware: Clean Malicious Files and Speed up Client PC,Power Saver: Prevent Sleep Mode and Turn off Monitor after 15 minutes of inactivity,Remove File after Execution (Melt),Anti-Virtual Machines/Debugging,Hide File and Directories,Backup Startup
2016-04-26,eb78daa12a9aaf54b60bf0ebfe83fc440bc3a52f4439aaeceb6cee7abeb0bc00,zarner.duckdns.org,8082,Disabled,windows def.exe,Client Monitor,Client,Monitor,clientmonitor.exe,79d15cb0926446bf9f06f361fb67ed3e2d0ecef668efd18dc271b740e4fd8349,Beta,No,No,Yes,No,Yes,No,No,No,No
2016-02-22,eb7146caba0f7d819d64dc4794e8c8f8119b80a40ba334dd9cd1e9c4f3ad58d5,kadegod.mooo.com,7575,Disabled,sysmon.exe,System Monitor,N/A,N/A,N/A,f420e76a51b862312535b2e5d57c4b4b5c91c3da,01,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-05-10,e9d326e202f416e1e36549839c380f03c96d30118630a2662a5ed9b6ea76772e,9bdh7hdk.symcorp.xyz,2150,7hdk93jhh.oracleserve.xyz,sysmon.exe,System Monitor,N/A,N/A,N/A,568095ee7b98b0afceb32540a1ca5540eaa72666,0605Blackspm,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-10-31,e9d22cbd2478cceb0c4dfcd3312ede07f61ccc7b8a3f12301f74f495ccf3bef7,jubile.crabdance.com,30594,a.tomx.xyz,svhelper.exe,Computer Helper,N/A,N/A,N/A,9c6746aa66eb78c39ee3d2db63594a94b99e9c4b,AWAY,No,Yes,Yes,No,Yes,No,No,No,No
2016-05-17,e9c0913abf39151e6c2123fc4f34fb707bc92d78f404710a293b4c9a6f4a1a5c,www.urchbanjakata.cf,5543,Disabled,client.exe,Client,N/A,N/A,N/A,9797f9c6d2804d19e2eb4620403d078bf2434083,HOME,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-09-29,e9d3b96fe0c876f14fcb18e6e1cd90d33d8251b89dc6db513d4784084e6143ab,atlasofvanity.blogdns.net,5050,zxvserver.gotdns.com,sysmon.exe,System Monitor,N/A,N/A,N/A,431b33a8b29183fac1f76a353eea5ea90d631839,cLieNt46,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-03-07,eafb09746d3ce1173905c71220bd03392e5f1d9ccea583fe790bf87246e00604,kraft.myeffect.net,333,krafts.from-or.com,helper.exe,Computer Helper,N/A,N/A,N/A,a3a3a51e9eff526a97441b1d11ad1a1e871e8f7e,Ramallah,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-12-01,ea68dc55bd21ed38466b6cb7d8876ba272fdd743b177efd25ea6103c6fa328ac,9371.thruhere.net,9371,Disabled,repair.exe,Mechanic,N/A,N/A,N/A,a75055006e80a10131261d287d5c03168b315672,11/30,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-05-15,ea624cab9cae2a23f5ebfe0dc1a030bdf2e29d7fdd459a8ee980db01bda2b7a0,nakimou.csgoblock.com,420,Disabled,Cavs.exe,Cavs,Cavs,Cavs,Cavr.exe,1ff4f691412b9d123c68101d087910b6f29fa7d886e705c6b75652a98ea2ae8e,App3,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes
2015-09-02,ea8eefa95c225e8b9e1b0be3c21611fbb4ac7db55d2f5327ae5ae5e96ca66e7d,dendy39.duckdns.org,22028,Disabled,repair.exe,Mechanic,N/A,N/A,N/A,acb7b9bf191ebf6fc9bf4612dc39a218849dbbb8,HOME,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-05-31,ea7abcc5c003784815c00f2be0a08530f2398633d66bb3b832a4f8917b34f8d4,185.17.1.23,7012,Disabled,pcmonitor.exe,windowsmonitor,Monitors,MonitorWin,vistawin.exe,4ffdb66ebc02c9cc3c12f8628d3d6554fe19f2ab33ef82eccd0628fef53cdf73,B1_7012,Yes,Yes,Yes,No,No,No,No,No,Yes
2016-03-29,eabd33ca28bb56a7f3021e7d91cdbca6dae98dc1e6602114a53a46b8920a8c01,champion42.freedns.tech,54321,Disabled,Disabled,Disabled,N/A,N/A,N/A,ba1c2352cba43c6f94946387d8c05ca365d87f6a,SAMURAI,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-09-02,ea902391d4c656ef139a5121243f02cbea13fa70bae2440df54d1ccbc2b5af5a,dendy39.duckdns.org,22028,Disabled,repair.exe,Mechanic,N/A,N/A,N/A,acb7b9bf191ebf6fc9bf4612dc39a218849dbbb8,HOME,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-09-30,ead52f94d93fb4731c92c59ae81a294d8c2688ae9754f98689628d02b2c98896,steamfantic.ddns.net,11500,Disabled,System Update.exe,System Update,N/A,N/A,N/A,e3bd2abaeac03ba5b28f731737eb704fd96099e7,Steam,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-08-31,eca2fb154985fa7a1e377b2e9bdfeb58e410d12b80d788610afd4ca2ffd5046f,imshubon.ddns.net,7777,Disabled,rblxmessagespammer,Mechanic,N/A,N/A,N/A,7433cdb324b04dd5e3c3db213381216c7c539baa,RBLX,No,Yes,No,Yes,Yes,No,No,No,No
2016-03-05,eca64bd5317bd5b48a509b5ae746b83e9976aefb0f3b899ab5c531050d9a749e,vallo.no-ip.org,9987,Disabled,notepad.exe,notepad,N/A,N/A,N/A,7d04e69a89d5998f4fc56af208af4149b18a822d,HOME,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-04-15,ec6ff3e3d18d0618e653690850be50154ead5fc259686cfe091fe752f821547f,microsoftwindowsupdate.duckdns.org,5465,Disabled,microsoftupdate.exe,Microsot Update,Microsot Update,Monitor,DriverMonitor.exe,6c53790850914dc100bf4bd783d3c36210e3f8977908c1f66ad5a12a78dc107c,EliteSecurity,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2016-05-25,ec7843b35d88c1eb2d4ee72bdac83783eb7b66fdfcbca755808395bb701bcc96,chibikee200.ddns.net,4478,Disabled,client.exe,Client Monitor,Client,Monitor,clientmonitor.exe,51a715969ffe54b0838cf238d1371978a70d5fe00d6748d97b185905fce76921,newes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
2016-03-03,ec83877c641d473cc2c8d4c74ad4cc5872a80fdf6c0b2c4b575554fccc6de9a1,cool.andrewsnetwork.org,6968,Disabled,Disabled,Disabled,N/A,N/A,N/A,6d4af916947c08af2de97a2c3b876fa1afbf253b,FCP,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-04-15,edc7b446f0fb5ec4864f0a0846c002d4913922c2f4931bc79b21e3f431cebed8,216.185.114.219,1098,Disabled,sysmon.exe,System Monitor,N/A,N/A,N/A,f486d7a4d8c9ef6727f2f4db79defe51c7cffe48,PEACE,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-10-17,edca673fbd8049e681d32d9df39089b51f50ea47435859f6e632b365ea5e311f,nadrojrenrut.chickenkiller.com,24393,Disabled,csrss.exe,csrss.exe,N/A,N/A,N/A,063f68c867aa929406aec0a3d663131b17311e5a,PERSONAL,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-03-18,ed648b19b32ea6d13f9a35cf7281cf3c7f55cc7501960ce5ba315459235e1f68,gsgo.mooo.com,351,Disabled,Disabled,Disabled,N/A,N/A,N/A,8bb38a018df36ed844ca89d9d1cca3f1d9fe633f,Kickass1,No,Yes,Yes,Yes,No,No,No,No,No
2015-09-19,ed6e5a649ca44528fb15a495fd66d1fff58be3789b899e0fb6143807cfb6a4f2,mediafire.chickenkiller.com,9999,Disabled,Disabled,Disabled,N/A,N/A,N/A,f22752f90d692f6d3e857c4fecc65ce1be31ab00,HOME,No,Yes,Yes,Yes,No,No,No,No,No
2016-03-31,ed78e46594f6aa1547bd71c2ef4337e5a0d85c19b60f560ad6081c8d1cef4d2a,lum.yashiz.ru,40714,lum.lineuser.asia,spoolsv.exe,Spooler SubSystem App,Microsoft,Spooler SubSystem App,clientmonitor.exe,79a2efa3a8583977eabff3e1d9cd3f8a3422a43b0552a2f4b2c7f90fd8c6c6b8,0328,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No
2015-10-27,ed8d2270025ccfb91553e060412134f1429e496d8144e700dc8d1efe237b0837,osirus.duia.in,5610,kancer.b0ne.com,sysmon.exe,System Monitor,N/A,N/A,N/A,cfc4764f3bbfae7c2c155456e0ae08a61242b9ff,delt4,No,Yes,Yes,Yes,No,No,No,No,No
2015-09-13,edb972e8af1dd5c014949aea3a610200717025e568f9cef4563f4305d860c5f8,81.4.104.129,6318,Disabled,helper.exe,Computer Helper,N/A,N/A,N/A,7433cdb324b04dd5e3c3db213381216c7c539baa,WinKeygen,No,Yes,Yes,No,Yes,No,No,No,No
2016-02-10,edbaccea32a07661f6a5be288ffc4bd2a2564eb40ce8d7934450a0c2d43c8b4c,subhost.duckdns.org,3460,Disabled,conhost.exe,Console Windows Host,N/A,N/A,N/A,5d29a2e5fde192d3ee9895c76b52f2b3009838f7,ProjX,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-03-12,ee4add8534d7166331c85432ca580344be1798a4eb27a75dcd2a9341c3fd6cf1,smithlinks85123.ddns.net,6318,Disabled,Disabled,Disabled,N/A,N/A,N/A,4869738ce8fea85c38f07af68be1740332e32dd6,SONET,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-09-14,ee45c89d02c8b40d603a313f1514b177813ca12b344d70d0d5c52500841f7367,XeKush32.chickenkiller.com,2122,Disabled,helper.exe,Computer Helper,N/A,N/A,N/A,47fa08765bf4a72b8c965e87572abba09b09f7dc,HOME,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-11-21,ee1be8b005b1e79de086d0e1f3e1509c413e0431877fa15b7f7af169b357d098,inclementdeath.duckdns.org,1604,Disabled,sysmon.exe,System Monitor,N/A,N/A,N/A,c9105011093362ad6a20ee70462dc9ba8eb92e68,TeamspeakPlugin,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-03-30,ee29c0554fc8cd2fced05bdf7286a434bfc90e0650e6c3ab9aaec4efa62c79e6,snapchat.no-ip.biz,1609,Disabled,repair.exe,Mechanic,N/A,N/A,N/A,eafbe2c3568a724c26ccc7fae304a61be0bdf054,LL 1.5,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-04-16,ee11226ade769a980ad00e71510245e8118cca8d39ad3c7bcdd91aebe7a65616,danklord.ddns.net,14546,Disabled,helper.exe,Computer Helper,N/A,N/A,N/A,cc523025e1b2d3d642ab02c512443f0b74bfbb26,TeamSpeak,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-09-08,ee51eab12bb234bf0eb1ac074cba529cd0f8fe06f9791e66426c7c477ea279a0,backupdns.duckdns.org,8625,Disabled,system.exe,System,N/A,N/A,N/A,d59509a54ac3e85b3ec9ff142f00ff22d29717dc,DICKASS,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-04-13,ee54338eab57d53cd2694ff95f661d9617af238bec9fbe70b0dfcef34d6161d3,185.17.1.61,1963,Disabled,client.exe,Client Monitor,Client,Monitor,clientmonitor.exe,c755d223ca89c60c92fb7fe7db99c3107a80e189cbc0161cec85dc72b83856db,HOME,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes
2015-11-17,eb6f1a7a410ff86000435df0e771b7ffb1651cc3b27fa504df7eddf649480573,venflame.ignorelist.com,1855,Disabled,windowsx86.exe,Windows x86,N/A,N/A,N/A,37d3abf93dbe04b7eb83987cae627f61c2b48eeb,1.17,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-03-16,eb3929df6f214bbec2f99f87f4b2bf9b21e85511c1ca3e828db8035e9a2896a6,ru-stpetersburg.ra4wvpn.com,1973,Disabled,sysmon.exe,System Monitor,N/A,N/A,N/A,2c89b8e8a83eb11016f3b5ebc0db53dce59f44f1,New,No,Yes,Yes,No,No,No,No,No,No
2016-03-17,eb484a660794bd36401129c4174d1a3e80504581563c76d5321b84f0edbeab1b,pwryan12.ddns.net,19878,Disabled,helper.exe,Computer Helper,N/A,N/A,N/A,c201942edb1dc2ccd5208b1fedd5780e8d3290fe,workAnt,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-10-25,eb4a8f119b0a72d5c5fcf1a7db3ab773d0255fa39ee800688718f08ccf516b3a,bomburswe.wha.la,2607,bomburswe.chickenkiller.com,Disabled,Disabled,N/A,N/A,N/A,7e3da77c635a26736298210264860dab06e86a89,CSGO,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-04-21,eb13d5d49fcdd4f94f7f84581048e4d2c150349f0bb8e958ecbe316f72295844,machination.xinvasion.xyz,6399,machination.xresurrection.xyz,dhpc.exe,dhcp,dhcp,DHCP,dhcpnetwork.exe,af79c93e5e1c8c06b64e967668d4e99a9dac7b8c566c3c88406c387fcd746c4b,M4CHINATION,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
2016-04-03,ec1e7c76797c47b32beea637549d918905f829fe119c239157ac5bf343f2b3b9,purpledomain.shadowrouting.xyz,12333,firstdomain.holeechow.asia,winprotect.exe,Windows Protector,WindowsPro,Monitor,svchost.exe,17ef1ab59858b239af2a304887968c490ab4b2830e94c20f5f0d5c1d3a22c07e,N,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
2016-03-29,ec222a67a62b03a27fc2acc62ad99ca5c23476710311d08ad1c56ec88e7b61b1,machination.xresurrection.xyz,64770,machination.xinvasion.xyz,helper.exe,Computer Helper,N/A,N/A,N/A,06a973d5f0a4aca017313ac393ea61770040c0e8,MACHINATIONXYZ,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-02-20,ebe6f2867c693ce4c7b7369d81323f72ca7dfa74ae9df671a85d164ea2c3cb93,deadlyarrow.no-ip.org,8851,Disabled,Disabled,Disabled,N/A,N/A,N/A,5ed31bccd4f98c504b555b9dd0bbb5ac1a75216b,G1,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-04-13,ebee178a5944cb778b95cc7d0305479c7dfdc52ae7bd3c64421c621e1fb33305,185.17.1.61,1963,Disabled,client.exe,Client Monitor,Client,Monitor,clientmonitor.exe,c755d223ca89c60c92fb7fe7db99c3107a80e189cbc0161cec85dc72b83856db,HOME,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes
2016-04-24,ebdaed9cd90d57d2cef89727238423e013bc92cf0af63492f2b79f55331a000f,lolgate1.duckdns.org,1337,lolgate2.freedns.su,client.exe,Client,N/A,N/A,N/A,5f514892a9a36ddc576bdb1512248e01bdd4985d,bnetself,No,Yes,Yes,Yes,No,No,No,No,No
2015-10-24,ebdd8f1068d2d5070346fc8748ebf666482bca99ee6ecd4a626b0c3e1f582110,45df36.duckdns.org,3663,Disabled,Disabled,Disabled,N/A,N/A,N/A,46eb0065973e3bedb34adf8d685bc929c3681a88,01,No,No,Yes,Yes,Yes,No,No,No,No
2016-05-24,ec18899df0bc4391ae2877c13c3fb734a14ce26af5b81224debf687b7d0dd5cb,japanese.strangled.net,5531,Disabled,Disabled,Disabled,N/A,N/A,N/A,3f2c01273850ed84099df3394e1e2cc2139c7c51,HOME,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-09-02,ec18e53559368886b55dcd4160d6a7a2c95d3f3aa0aed4ab47682ac1cc972f18,dendy39.duckdns.org,22028,Disabled,repair.exe,Mechanic,N/A,N/A,N/A,acb7b9bf191ebf6fc9bf4612dc39a218849dbbb8,HOME,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-10-02,ebf52f00583abd110d74bf31090c9b6871fcd68294f2713d7c4ffb546fb53ef1,jsrs.chickenkiller.com,100,Disabled,sysmon.exe,System Monitor,N/A,N/A,N/A,3e0ae7dca35491923f2fd579751f22c5e4472f4f,FIFA,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-09-04,eff2ad3eb201de976052e95971e3a02ac13a794500cde50fba59cc74551b6f0e,lumlin5055.does-it.net,5055,Disabled,Disabled,Disabled,N/A,N/A,N/A,218ddf0b4c3dc7f6fadf59482d50f5692120e485,0309,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-09-23,eff98dde0d6d1e4489f7be7384e1cb0aa10e89c0e93d5f8d5c8c716d638ab4c9,XeKush32.chickenkiller.com,2122,Disabled,helper.exe,Computer Helper,N/A,N/A,N/A,47fa08765bf4a72b8c965e87572abba09b09f7dc,HOME,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-04-29,effc2c4c71da3e4d572f2bc7701819dde8a7ccd00f7e5ef09b548d6ea048a00c,rat-server.no-ip.biz,6318,Disabled,AntiMalwareService.exe,AntiMalware Protection,AntiMalware Service ,AntiMalware Service ,network.exe,cfe6364ad5df0440717cd67360750ff8e6b819bd8be981c699ac22ee757c9e6b,Clients ,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2015-06-25,f00872014ff0a95d58cccea977faa93bf5562b3fca4682dcd761dda866d8ee56,ll239as78d.duckdns.org,1604,Disabled,dl64.exe,Windows 10 Downloader,N/A,N/A,N/A,b446e5a15ad88b537dfc54bdd16426afd09c1664,HOME,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-02-14,f009b1b5ac12f68ef320796d8df7982dfbd0fdd9248af7d967d5c56af729ec4e,aurum13599.no-ip.biz,7777,Disabled,WindowsLive.exe,Windows live updater,N/A,N/A,N/A,a2f1dba0be975a7e51b9d49e1828f5a9126ffab5,RS3,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-10-30,f00ccaadd7d44ab89813feb13eb7951a5e195dc16610112d93e45345e8a33aff,ikoi.fishdns.com,4444,Disabled,client.exe,Client,N/A,N/A,N/A,e165892a113c770876e0b5f62636f23d5d41cbe2,HOME,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-10-20,f019412e9aa4b5af2ccd5895a0131f1052a32a7e7bfba539340f8920a90b7094,babuska99999.duckdns.org,2500,Disabled,client.exe,Client,N/A,N/A,N/A,d7a0b71c2cd81dafa245645816034defe833d78a,v2,No,Yes,No,Yes,Yes,No,No,No,No
2016-02-24,f01a417eb09def5a3ff9646a36f1d5cccbae630de25c85053d30871f16e4f0bb,alertss123.ddns.net,100,Disabled,Luminosity.exe,LuminosityLink,N/A,N/A,N/A,1cfd2ac888d81ee210575ff098ea43cc3b30f1b3,HOME,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-02-27,f01fd8e1e98458e1bd0da733798502467e1feeda4960aa6d31b6713d3083d89b,lolgate.fagdns.com,1337,Disabled,Disabled,Disabled,N/A,N/A,N/A,5f514892a9a36ddc576bdb1512248e01bdd4985d,Abitaizan,No,No,Yes,Yes,Yes,No,No,No,No
2015-11-11,f0301ce5d820e13f64fa44852f8f28add38ae568712435b564a222bb3d552871,themoeqtr.ddns.net,9003,Disabled,Luminosity.exe,LuminosityLink,N/A,N/A,N/A,051f9d8a38b24b3943d81490068a7fe4c496c470,HOME,No,Yes,No,Yes,Yes,No,No,No,No
2015-11-10,f03933821e73da759e48a1e2ef924426ec7da186b61b5de84a18156056ea940e,merkur.naefmarco.ch,6318,Disabled,Client.exe,Client,N/A,N/A,N/A,517fd77080e5a28a6ee7bbd0928de51495154706,STABLE1,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-10-14,f02c54bdcc03687ea634d5e91cc32b4d8ae8a619c5f4fc35e2ae88bbb32d5bab,topkek12.ml,54128,Disabled,winhost,syscmdinterp.exe,N/A,N/A,N/A,69a72cac1ea337035c7394572fbde6d7320872e5,Slave,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-01-29,f0395e83c8e27dfc7ab5202aa2e46b8a87e2f878a0b4892a6f8a7fca94293975,xxlal1x.ddns.net,3461,xxlal2x.ddns.net,Disabled,Disabled,N/A,N/A,N/A,0f4dc29b59a19644772e366becfad3f51fd93a0e,PVP,No,No,Yes,Yes,No,No,No,No,No
2015-10-14,f05f2d3f03a797946c8d23090c101bef1e35dbafae34bf7e3c7350511b57d891,fucknoip.duckdns.org,9003,Disabled,helper.exe,Computer Helper,N/A,N/A,N/A,875bda08965254bbbad26837395e6f9d194f22c0,test CV1,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-11-05,ee8558a8513a3bab89cec03624361f79f2ea963fb583418233cdd70ceb995062,imvu102003.noip.me,1122,Disabled,client.exe,Client,N/A,N/A,N/A,effa3afa0d1d1b3694c3f4a149ad06ad5b5a3b88,DrPcFuLL,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-11-11,ee81e01b7474a6c9e2953d62555d4e07127c53850b9a0abefeb400fb68a104a6,levelgrounds.serveftp.com,5558,Disabled,Lumino.exe,Link,N/A,N/A,N/A,a0365977708b7387ee9ce2c13e5820e6e11732cb,HOME,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-06-01,ee81b56d52b93c09d206a66f8f22e67c05be64a75f9a3acaab2f1d17b5587a10,alienware123.duckdns.org,9045,Disabled,helper.exe,Computer Helper,N/A,N/A,N/A,6ecaeb425d5346f68c3416286fc3b13c1c4b8e10,scr,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-05-25,ee7b96f629e09fcc2371da70e143d25f0d69fd0e7326789c99f8f466ac856c10,sirchenco.no-ip.biz,6318,Disabled,helper.exe,Computer Helper,N/A,N/A,N/A,5037abfb03563c9e2cb807feb316607927c82e71,HELPNEEDED,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-03-03,ee620dc15bb5c886ce63867ed3f5661a4ad4ca58b3a3642f6896abd0dc2d30e4,185.17.1.161,2888,Disabled,Disabled,Disabled,N/A,N/A,N/A,aa35c6029296f4a4c3b408838413a00b3ff96c89,festa,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-11-18,ee6081bca4f03ebb21b353782706ab047282124e2d3a880945cce93685ee1302,no-ip-dns.uk.to,1722,no-ip-dns.dynu.com,taskhostw.exe,Host Process for Windows Tasks,N/A,N/A,N/A,7c8ce0f43ee210363c1adb86982dc3e3b88b6123,CAPO,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-03-13,ee5862229eb80fa1b015baaa89d3af9a59c0cfcafd4c0f4854c6c5c26d7137df,cutncassa.duckdns.org,1337,Disabled,Disabled,Disabled,N/A,N/A,N/A,d6ad7ac76e0c8204b286e6e7066723cd330756f6,FarCry Primal,No,No,Yes,No,No,No,No,No,No
2015-09-26,ee9d8f75515a35f394f6f3e7793db06e94d0fa32d626c200a147d3accdcd0deb,ovisionz.ddns.net,1337,Disabled,repair.exe,Mechanic,N/A,N/A,N/A,7433cdb324b04dd5e3c3db213381216c7c539baa,HOME,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-10-18,ee87ff34d95dad5e7f4946499965a0c67006d9b1795fbc5e19b56491d9e82b71,developmentbuild.ddns.net,9989,Disabled,HotspotShield.exe,HotspotShield,N/A,N/A,N/A,01e9bcb60803fa7b9c5d01a2928c6457d9607b12,HotspotShield,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-10-24,ef4587c4a537655b4949752d799c842ac3429633616a0eab2b19234686c60b1e,testrawvpn.fishdns.com,19056,Disabled,RuntimeBroker.exe,RuntimeBroker,N/A,N/A,N/A,3cbe300381af2d44f5246e803e5f9faca00b9e2a,VPN,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-03-09,ef3af84ac46cc6ff55fad91c07537a7fcca68789ec385d8d4999fa9881d06cca,renzoproz.no-ip.org,1337,Disabled,Disabled,Disabled,N/A,N/A,N/A,473c3fd50214899381d089174ce8d4cf004d859d,Crypt,No,No,Yes,Yes,No,No,No,No,No
2016-05-24,ef11b0d8f0058afb7af46e59b0402e90855394a55b4a28132945cd0f2e0cd595,keaiow74.hopto.org,6318,Disabled,SettingsMonitor.exe,MonitorSettings,SettingsMon,SettingsMonitor,clientmonitor.exe,d8e7e273bed3954347018a8a66bbb306cf8b286dd80291f551653a3cdcf7d60b,NinjaUpdate,Yes,Yes,Yes,Yes,No,No,No,No,Yes
2015-10-20,ef36490c3445af9cf8ac11de7a36205b1eaa6df04b0e467a53c5107acc19e3ae,Unswattables.no-ip.org,6420,Disabled,helper.exe,Computer Helper,N/A,N/A,N/A,ae428adffeda996975fc0ad496644900a649d25d,v2,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-02-24,ef358058f313b58613f45f8f530993dc4ca86f76b4975b0927748b24ca285328,omgyouareidiot.ddns.net,6005,Disabled,Lottery Bot,Lottery Bot BUGFIXEDv3,N/A,N/A,N/A,7433cdb324b04dd5e3c3db213381216c7c539baa,HOME,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-12-01,eee7a6e83b023e2c58900d99118837ef4223b93c3f5292ab922213cfa511b3aa,ziyadbby.fishdns.com,13375,Disabled,client.exe,Client,N/A,N/A,N/A,93b8888a2bf5872e9ed9d9c18f374e37dfc40710,HOME,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-10-02,eee465288c2168acedd66aac344b093e6097b700d64f5767b79880c5d6ca0334,qwerqwer2.strangled.net,5719,Disabled,repair.exe,Mechanic,N/A,N/A,N/A,9e91723e48d1126b0920b084765f29cecfe3bfce,29thsepa,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-11-07,ef0c7b219b5fc53013bd0a40f7f11d736ca5bc066e0dee129802da894b86f601,projectk.duckdns.org,64770,projectk.duia.pw,sysmon.exe,System Monitor,N/A,N/A,N/A,06a973d5f0a4aca017313ac393ea61770040c0e8,PROJECT.D,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-09-25,eeea3723e93e24d2f6cc4447d3ec5bb0c421af94f3f27d9f9414d2f14541f40a,127.0.01,6318,Disabled,repair.exe,Mechanic,N/A,N/A,N/A,7433cdb324b04dd5e3c3db213381216c7c539baa,HOME,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-05-18,ed01416b8d419314fb558c05b5cfa8226c8f96be5cd2b8fd086f64fcf2285882,curtisjnr.no-ip.biz,6322,Disabled,client.exe,Client Monitor,Client,Monitor,clientmonitor.exe,de1f9ca8a39985d7b7e246def089dd06d291d1bede23c180977d0a541ec36aca,CURTIS,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes
2016-04-23,ecbbcb1061e77a9af95ff36dd292ac93149c4aef8f7dd57c6cd83e11d62a8a45,zodiacc.no-ip.org,1607,Disabled,client.exe,Client,N/A,N/A,N/A,08ed7aed2dc98ee88671f5f22fb15dd776c46bf4,Host,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-10-24,ecb08c09211fa5f5b2b5565fa9ab43e98545789e577792d8a605e4aca53e3526,tunnelsnake.duckdns.org,7598,Disabled,helper.exe,Computer Helper,N/A,N/A,N/A,9ac2acee7480c4c060bb13501aa585cac44571e2,HOME,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-05-03,ecafb99c3e8af3b7858b9047074547e235c27ad391e7283cace7d86b54e118c1,deymoss.duckdns.org,4477,Disabled,Windows Foundation Framework.exe,System Foundation,Mircosoft FW,Drivers,Drivers.exe,5c98364af3bfa42e29c58b8b2d7d850bcc22bdaad340cc61008ea374d5dce531,Client,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
2016-04-14,ecffa0ac5ad113fb7498661644f4788fe578014604cbd019ffe08fe76bc0ac16,185.17.1.61,1963,Disabled,pc update.exe,systempush,functional,browser,computerupgrade.exe,c755d223ca89c60c92fb7fe7db99c3107a80e189cbc0161cec85dc72b83856db,Rustic,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes
